"Income - Members > Maintenance Charges ( 301002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
ME-2025-0001219,301003,Electricity Charges,A 101,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001228,301003,Electricity Charges,A 102,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001238,301003,Electricity Charges,A 103,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001247,301003,Electricity Charges,A 201,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001257,301003,Electricity Charges,A 202,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001275,301003,Electricity Charges,A 301,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001285,301003,Electricity Charges,A 302,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001295,301003,Electricity Charges,A 303,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001304,301003,Electricity Charges,A 401,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001312,301003,Electricity Charges,A 402,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001320,301003,Electricity Charges,A 403,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001329,301003,Electricity Charges,B 001,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001338,301003,Electricity Charges,B 002,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001346,301003,Electricity Charges,B 003,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001356,301003,Electricity Charges,B 004,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001365,301003,Electricity Charges,B 101,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001373,301003,Electricity Charges,B 102,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001381,301003,Electricity Charges,B 103,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001390,301003,Electricity Charges,B 104,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001398,301003,Electricity Charges,B 201,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001406,301003,Electricity Charges,B 202,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001414,301003,Electricity Charges,B 203,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001422,301003,Electricity Charges,B 301,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001432,301003,Electricity Charges,B 302,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001442,301003,Electricity Charges,B 303,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001451,301003,Electricity Charges,B 401,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001459,301003,Electricity Charges,B 402,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001469,301003,Electricity Charges,B 403,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001480,301003,Electricity Charges,C 001,01-01-2026,,,, Electricity Charges ,301003,,382,
ME-2025-0001512,301003,Electricity Charges,A 203,01-01-2026,,,, Electricity Charges ,301003,,382,

"Balance : 55008(Credit)","","","","","","","","","","0","55008",

"Income - Members > Water Charges ( 301004 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Water Charges ","301004","","",
ME-2025-0000008,301004,Water Charges,B 204,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000016,301004,Water Charges,B 304,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000024,301004,Water Charges,A 001,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000032,301004,Water Charges,A 002,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000041,301004,Water Charges,A 003,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000050,301004,Water Charges,A 004,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000058,301004,Water Charges,A 101,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000067,301004,Water Charges,A 102,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000077,301004,Water Charges,A 103,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000086,301004,Water Charges,A 201,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000098,301004,Water Charges,A 202,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000108,301004,Water Charges,A 203,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000118,301004,Water Charges,A 301,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000127,301004,Water Charges,A 302,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000137,301004,Water Charges,A 303,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000146,301004,Water Charges,A 401,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000154,301004,Water Charges,A 402,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000162,301004,Water Charges,A 403,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000180,301004,Water Charges,B 002,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000188,301004,Water Charges,B 003,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000206,301004,Water Charges,B 101,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000214,301004,Water Charges,B 102,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000223,301004,Water Charges,B 103,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000232,301004,Water Charges,B 104,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000240,301004,Water Charges,B 201,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000248,301004,Water Charges,B 202,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000256,301004,Water Charges,B 203,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000264,301004,Water Charges,B 301,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000273,301004,Water Charges,B 302,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000282,301004,Water Charges,B 303,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000291,301004,Water Charges,B 401,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000299,301004,Water Charges,B 402,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000310,301004,Water Charges,B 403,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000319,301004,Water Charges,C 001,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000338,301004,Water Charges,B 001,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000357,301004,Water Charges,B 004,01-04-2025,,,, Water Charges ,301004,,523,
ME-2025-0000422,301004,Water Charges,B 204,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000430,301004,Water Charges,B 304,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000438,301004,Water Charges,A 001,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000446,301004,Water Charges,A 002,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000455,301004,Water Charges,A 003,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000463,301004,Water Charges,A 004,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000471,301004,Water Charges,A 101,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000480,301004,Water Charges,A 102,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000490,301004,Water Charges,A 103,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000499,301004,Water Charges,A 201,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000508,301004,Water Charges,A 202,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000518,301004,Water Charges,A 203,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000528,301004,Water Charges,A 301,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000538,301004,Water Charges,A 302,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000548,301004,Water Charges,A 303,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000557,301004,Water Charges,A 401,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000565,301004,Water Charges,A 402,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000574,301004,Water Charges,A 403,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000583,301004,Water Charges,B 001,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000593,301004,Water Charges,B 002,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000601,301004,Water Charges,B 003,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000609,301004,Water Charges,B 004,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000618,301004,Water Charges,B 101,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000626,301004,Water Charges,B 102,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000635,301004,Water Charges,B 104,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000643,301004,Water Charges,B 201,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000651,301004,Water Charges,B 202,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000659,301004,Water Charges,B 203,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000676,301004,Water Charges,B 302,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000686,301004,Water Charges,B 303,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000695,301004,Water Charges,B 401,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000703,301004,Water Charges,B 402,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000712,301004,Water Charges,C 001,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000722,301004,Water Charges,B 103,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000732,301004,Water Charges,B 403,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000771,301004,Water Charges,B 301,01-07-2025,,,, Water Charges ,301004,,523,
ME-2025-0000817,301004,Water Charges,B 204,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000825,301004,Water Charges,B 304,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000833,301004,Water Charges,A 001,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000841,301004,Water Charges,A 002,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000850,301004,Water Charges,A 003,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000858,301004,Water Charges,A 004,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000866,301004,Water Charges,A 101,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000876,301004,Water Charges,A 102,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000886,301004,Water Charges,A 103,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000896,301004,Water Charges,A 201,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000906,301004,Water Charges,A 202,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000916,301004,Water Charges,A 203,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000925,301004,Water Charges,A 301,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000935,301004,Water Charges,A 302,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000945,301004,Water Charges,A 303,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000954,301004,Water Charges,A 401,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000962,301004,Water Charges,A 402,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000970,301004,Water Charges,A 403,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000979,301004,Water Charges,B 001,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000989,301004,Water Charges,B 002,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0000997,301004,Water Charges,B 003,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001005,301004,Water Charges,B 004,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001014,301004,Water Charges,B 101,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001022,301004,Water Charges,B 102,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001030,301004,Water Charges,B 103,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001039,301004,Water Charges,B 104,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001047,301004,Water Charges,B 201,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001055,301004,Water Charges,B 202,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001063,301004,Water Charges,B 203,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001071,301004,Water Charges,B 301,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001082,301004,Water Charges,B 302,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001092,301004,Water Charges,B 303,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001101,301004,Water Charges,B 401,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001109,301004,Water Charges,B 402,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001118,301004,Water Charges,B 403,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001127,301004,Water Charges,C 001,01-10-2025,,,, Water Charges ,301004,,523,
ME-2025-0001174,301004,Water Charges,B 204,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001182,301004,Water Charges,B 304,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001191,301004,Water Charges,A 001,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001199,301004,Water Charges,A 002,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001208,301004,Water Charges,A 003,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001216,301004,Water Charges,A 004,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001225,301004,Water Charges,A 101,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001234,301004,Water Charges,A 102,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001244,301004,Water Charges,A 103,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001253,301004,Water Charges,A 201,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001263,301004,Water Charges,A 202,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001281,301004,Water Charges,A 301,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001291,301004,Water Charges,A 302,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001301,301004,Water Charges,A 303,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001310,301004,Water Charges,A 401,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001318,301004,Water Charges,A 402,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001326,301004,Water Charges,A 403,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001335,301004,Water Charges,B 001,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001344,301004,Water Charges,B 002,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001353,301004,Water Charges,B 003,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001362,301004,Water Charges,B 004,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001371,301004,Water Charges,B 101,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001379,301004,Water Charges,B 102,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001387,301004,Water Charges,B 103,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001396,301004,Water Charges,B 104,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001404,301004,Water Charges,B 201,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001412,301004,Water Charges,B 202,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001420,301004,Water Charges,B 203,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001428,301004,Water Charges,B 301,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001438,301004,Water Charges,B 302,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001448,301004,Water Charges,B 303,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001457,301004,Water Charges,B 401,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001465,301004,Water Charges,B 402,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001476,301004,Water Charges,B 403,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001486,301004,Water Charges,C 001,01-01-2026,,,, Water Charges ,301004,,523,
ME-2025-0001520,301004,Water Charges,A 203,01-01-2026,,,, Water Charges ,301004,,523,

"Balance : 75312(Credit)","","","","","","","","","","0","75312",

"Income - Members > Non Occupancy Charges ( 301007 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Non Occupancy Charges ","301007","","",
ME-2025-0000059,301007,Non Occupancy Charges,A 101,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000068,301007,Non Occupancy Charges,A 102,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000099,301007,Non Occupancy Charges,A 202,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000109,301007,Non Occupancy Charges,A 203,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000138,301007,Non Occupancy Charges,A 303,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000163,301007,Non Occupancy Charges,A 403,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000283,301007,Non Occupancy Charges,B 303,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000320,301007,Non Occupancy Charges,C 001,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000339,301007,Non Occupancy Charges,B 001,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000358,301007,Non Occupancy Charges,B 004,01-04-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000472,301007,Non Occupancy Charges,A 101,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000481,301007,Non Occupancy Charges,A 102,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000509,301007,Non Occupancy Charges,A 202,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000519,301007,Non Occupancy Charges,A 203,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000529,301007,Non Occupancy Charges,A 301,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000549,301007,Non Occupancy Charges,A 303,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000575,301007,Non Occupancy Charges,A 403,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000584,301007,Non Occupancy Charges,B 001,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000610,301007,Non Occupancy Charges,B 004,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000687,301007,Non Occupancy Charges,B 303,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000713,301007,Non Occupancy Charges,C 001,01-07-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000769,301007,Non Occupancy Charges,B 301,01-07-2025,For Aug & Sep 2025,,, Non Occupancy Charges ,301007,,165,
ME-2025-0000867,301007,Non Occupancy Charges,A 101,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000877,301007,Non Occupancy Charges,A 102,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000907,301007,Non Occupancy Charges,A 202,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000917,301007,Non Occupancy Charges,A 203,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000926,301007,Non Occupancy Charges,A 301,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000946,301007,Non Occupancy Charges,A 303,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000971,301007,Non Occupancy Charges,A 403,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0000980,301007,Non Occupancy Charges,B 001,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001006,301007,Non Occupancy Charges,B 004,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001072,301007,Non Occupancy Charges,B 301,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001093,301007,Non Occupancy Charges,B 303,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001128,301007,Non Occupancy Charges,C 001,01-10-2025,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001226,301007,Non Occupancy Charges,A 101,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001235,301007,Non Occupancy Charges,A 102,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001264,301007,Non Occupancy Charges,A 202,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001282,301007,Non Occupancy Charges,A 301,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001302,301007,Non Occupancy Charges,A 303,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001327,301007,Non Occupancy Charges,A 403,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001336,301007,Non Occupancy Charges,B 001,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001354,301007,Non Occupancy Charges,B 003,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001363,301007,Non Occupancy Charges,B 004,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001429,301007,Non Occupancy Charges,B 301,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001449,301007,Non Occupancy Charges,B 303,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001487,301007,Non Occupancy Charges,C 001,01-01-2026,,,, Non Occupancy Charges ,301007,,248,
ME-2025-0001517,301007,Non Occupancy Charges,A 203,01-01-2026,For Feb & Mar 2026,,, Non Occupancy Charges ,301007,,166,
JE-2025-0000056,301007,Non Occupancy Charges,,01-01-2026,Being credit note adjusted agst income,,, Non Occupancy Charges ,301007,83.00,,

"Balance : 11408(Credit)","","","","","","","","","","83","11491",

"Income - Members > 2 wheeler Parking Charges ( 301009 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 2 wheeler Parking Charges ","301009","","",
ME-2025-0000042,301009,2 wheeler Parking Charges,A 004,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000069,301009,2 wheeler Parking Charges,A 103,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000078,301009,2 wheeler Parking Charges,A 201,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000087,301009,2 wheeler Parking Charges,A 202,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000100,301009,2 wheeler Parking Charges,A 203,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000119,301009,2 wheeler Parking Charges,A 302,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000128,301009,2 wheeler Parking Charges,A 303,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000224,301009,2 wheeler Parking Charges,B 104,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000274,301009,2 wheeler Parking Charges,B 303,01-04-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000482,301009,2 wheeler Parking Charges,A 103,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000491,301009,2 wheeler Parking Charges,A 201,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000500,301009,2 wheeler Parking Charges,A 202,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000510,301009,2 wheeler Parking Charges,A 203,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000530,301009,2 wheeler Parking Charges,A 302,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000539,301009,2 wheeler Parking Charges,A 303,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000627,301009,2 wheeler Parking Charges,B 104,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000677,301009,2 wheeler Parking Charges,B 303,01-07-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000878,301009,2 wheeler Parking Charges,A 103,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000888,301009,2 wheeler Parking Charges,A 201,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000897,301009,2 wheeler Parking Charges,A 202,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000908,301009,2 wheeler Parking Charges,A 203,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0000927,301009,2 wheeler Parking Charges,A 302,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0000936,301009,2 wheeler Parking Charges,A 303,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0001031,301009,2 wheeler Parking Charges,B 104,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0001083,301009,2 wheeler Parking Charges,B 303,01-10-2025,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0001236,301009,2 wheeler Parking Charges,A 103,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0001245,301009,2 wheeler Parking Charges,A 201,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0001255,301009,2 wheeler Parking Charges,A 202,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0001283,301009,2 wheeler Parking Charges,A 302,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0001292,301009,2 wheeler Parking Charges,A 303,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,300,
ME-2025-0001388,301009,2 wheeler Parking Charges,B 104,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,150,
ME-2025-0001440,301009,2 wheeler Parking Charges,B 303,01-01-2026,,,, 2 wheeler Parking Charges ,301009,,300,
JE-2025-0000055,301009,2 wheeler Parking Charges,,01-04-2025,Being credit note adjusted agst income,,, 2 wheeler Parking Charges ,301009,100.00,,
JE-2025-0000056,301009,2 wheeler Parking Charges,,01-01-2026,Being credit note adjusted agst income,,, 2 wheeler Parking Charges ,301009,100.00,,

"Balance : 7450(Credit)","","","","","","","","","","200","7650",

"Income - Members > Education & Training Fund ( 301011 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Education & Training Fund ","301011","","",
ME-2025-0000001,301011,Education & Training Fund,B 204,01-04-2025,,,, Education & Training Fund ,301011,,30,
